word,raw_word,length,writing_time,delay,log_prob
and,and,3,0.573,1.01,-3.625
the,the,3,1.051,0.23719999980926515,-0.004871368408203125
only,only,4,0.562,0.32590000009536746,-0.0058441162109375
sound,sound,5,0.782,1.7454000000953673,-0.1434326171875
was,was,3,1.786,0.24109999990463257,-0.05047607421875
the,the,3,0.32,0.3612000000476837,-0.01934814453125
gentle,gentle,6,0.735,0.26290000009536746,-0.80224609375
ripple,ripple,6,0.886,0.24920000004768372,-3.66015625
of,of,2,0.184,0.23059999990463256,-0.05694580078125
the,the,3,0.302,0.2760999999046326,-0.004871368408203125
lake.,lake,5,2.797,2.928,-10.015625
Last,Last,4,6.316,0.39059999990463257,-3.181640625
Thursday,Thursday,8,2.131,0.6852999999523163,-6.8515625
I,I,1,0.439,0.4712999999523163,-0.927734375
attended,attended,8,1.242,0.30910000014305117,-2.19140625
a,a,1,0.165,1.1457999999523163,-0.12646484375
chess,chess,5,1.623,0.26860000014305113,-0.05230712890625
tournament,tournament,10,1.496,1.214,-0.138427734375
and,and,3,0.916,0.8887999999523163,-5.08203125
the,the,3,0.947,0.21559999990463258,-0.0009760856628417969
atmosphere,atmosphere,10,10.313,3.832399999856949,-3.787109375
was,was,3,0.482,0.1967000000476837,-0.05047607421875
so,so,2,0.186,0.5917000000476837,-2.2890625
"quiet,",quiet,6,16.39,0.29940000009536744,-4.58984375
and,and,3,0.282,0.2845,-3.837890625
the,the,3,0.337,0.2682999999523163,-0.17431640625
players,players,7,2.081,0.5629000000953674,-0.72021484375
were,were,4,1.24,0.2235,-0.099365234375
focused,focused,7,1.014,0.22459999990463256,-2.40234375
on,on,2,0.199,0.25740000009536745,-0.027923583984375
their,their,5,0.52,0.32189999985694884,-0.6064453125
moves,moves,5,0.649,1.8096000001430512,-4.7890625
while,while,5,0.665,0.18820000004768372,-2.001953125
spectators,spectators,10,3.709,0.6645,-6.6875
were,were,4,0.878,0.3887999999523163,-0.03265380859375
watching,watching,8,1.856,2.0182999999523163,-1.455078125
calmly.,calmly,7,2.805,2.772,-24.40625
When,When,4,0.38,0.5921999998092652,-0.37841796875
I,I,1,0.394,0.32380000019073485,-0.062469482421875
visited,visited,7,1.146,0.34369999980926513,-3.666015625
the,the,3,0.424,0.5175,-0.264404296875
"vineyard,",vineyard,9,2.485,1.170899999856949,-0.7978515625
I,I,1,0.947,0.3075,-0.0250701904296875
filled,filled,6,0.78,0.4427999999523163,-1.7763671875
a,a,1,0.341,0.2817000000476837,-1.1640625
basket,basket,6,0.734,0.3195,-1.19140625
with,with,4,0.512,0.31959999990463256,-0.0145416259765625
ripe,ripe,4,0.597,0.218,-5.41015625
grapes,grapes,6,0.852,3.6115,-1.587890625
as,as,2,2.124,0.30679999995231627,-3.009765625
workers,workers,7,0.963,5.2195,-11.6328125
taught,taught,6,1.958,0.7223999998569488,-3.345703125
me;,me,3,2.971,0.6652000000476838,-3.056640625
the,the,3,0.614,0.29390000009536743,-0.002925872802734375
air,air,3,0.398,1.6428999998569487,-0.84228515625
was,was,3,2.898,0.28539999985694886,-0.08062744140625
smelling,smelling,8,0.945,0.5884000000953674,-8.4609375
so,so,2,0.886,1.0955,-0.1324462890625
sweet,sweet,5,0.819,2.8110999999046324,-1.85546875
and,and,3,5.21,0.24629999995231627,-2.64453125
it,it,2,0.331,0.23559999990463257,-0.004871368408203125
was,was,3,0.289,0.32860000014305113,-0.03643798828125
such,such,4,0.56,0.2692999999523163,-0.89404296875
a,a,1,0.115,0.2704000000953674,0.0
nice,nice,4,0.422,0.2297000000476837,-3.9765625
evening.,evening,8,1.072,1.4665999999046326,-14.421875
I,I,1,0,0.26370000004768374,-0.0345458984375
went,went,4,0.394,0.22159999990463256,-3.970703125
to,to,2,0.235,0.3782999999523163,-0.0019512176513671875
search,search,6,0.768,0.26420000004768374,-8.609375
a,a,1,0.092,0.17759999990463257,-0.291748046875
vintage,vintage,7,1.789,1.2498000001907348,-4.89453125
outfit,outfit,6,1.703,0.2960999999046326,-7.3125
piece,piece,5,0.694,0.3062000000476837,-5.46875
for,for,3,0.299,0.9615,-0.42041015625
my,my,2,0.883,0.28689999985694886,-2.369140625
Halloween,Halloween,9,1.434,0.6460999999046325,-2.552734375
party,party,5,0.88,0.6739000000953674,-4.53125
at,at,2,0.693,0.5992999999523163,-0.77734375
a,a,1,0.487,0.25720000004768373,-3.234375
flea,flea,4,0.355,0.9068000001907348,-0.03265380859375
market;,market,7,1.229,0.43459999990463255,-0.0269775390625
it,it,2,0.235,0.7941999998092651,-0.00875091552734375
was,was,3,1.309,0.4837000000476837,-0.01068115234375
full,full,4,0.557,0.3352999999523163,-0.0183868408203125
of,of,2,0.299,0.22219999980926514,-0.0019512176513671875
people,people,6,1.166,0.6654000000953675,-0.1064453125
searching,searching,9,1.377,0.21379999995231627,-4.04296875
for,for,3,0.252,0.3400999999046326,-0.007781982421875
different,different,9,1.839,1.3395,-4.6171875
things.,things,7,4.126,5.4002000000476835,-14.8359375
The,The,3,0.33,0.2205,-0.033599853515625
kids,kids,4,0.436,0.22140000009536742,-0.77490234375
were,were,4,0.502,0.2864000000953674,-0.0097198486328125
having,having,6,0.613,0.19840000009536743,-0.0009760856628417969
so,so,2,0.152,0.33189999985694885,-0.0058441162109375
much,much,4,0.535,0.23589999985694884,0.0
"fun,",fun,4,0.579,0.36090000009536743,-0.11517333984375
the,the,3,0.325,0.1835,-0.013580322265625
room,room,4,0.537,0.483,-0.78076171875
was,was,3,0.495,0.21339999985694885,-0.002925872802734375
full,full,4,0.555,0.31839999985694883,-0.0009760856628417969
of,of,2,1.616,0.2262000000476837,-0.00389862060546875
laughter,laughter,8,1.298,1.4081999998092651,-3.119140625
and,and,3,1.533,0.8964000000953675,-1.146484375
colorful,colorful,8,1.357,0.4325,-2.82421875
costumes,costumes,8,0.992,0.8520999999046326,-0.6826171875
were,were,4,1.497,0.8582999999523163,-0.0097198486328125
thrown,thrown,6,0.741,0.3394000000953674,-1.8583984375
everywhere.,everywhere,11,2.699,0.9540999999046326,-18.609375
I,I,1,0,1.0927999999523164,-0.0241241455078125
watch,watch,5,1.92,0.2639000000953674,-3.1953125
as,as,2,0.125,0.32710000014305113,-2.53515625
papers,papers,6,0.748,0.35829999995231626,-3.43359375
pile,pile,4,0.709,1.0474000000953674,-3.41015625
up,up,2,0.51,0.2995,-0.22314453125
and,and,3,0.406,0.9061000001430511,-1.5126953125
orders,orders,6,1.305,1.369100000143051,-2.859375
were,were,4,1.487,0.2606000001430511,-5.3828125
printed,printed,7,0.675,2.117199999809265,-5.1875
quickly,quickly,7,4.083,0.6196999998092652,-5.05078125
while,while,5,0.811,0.6210999999046326,-6.48828125
I,I,1,0.497,0.264,-0.64013671875
was,was,3,0.252,0.5468999998569488,-0.1954345703125
waiting,waiting,7,1.977,1.3232000000476838,-0.1602783203125
for,for,3,1.306,0.6852000000476837,-0.2293701171875
my,my,2,0.74,0.2435,-2.16015625
order,order,5,0.568,0.6042000000476837,-3.001953125
too.,too,4,0.577,1.9276999998092652,-18.8125
I,I,1,0,0.391,-0.0097198486328125
was,was,3,0.358,1.2217999999523164,-0.00681304931640625
moving,moving,6,0.687,0.3678000001907349,-2.380859375
slowly,slowly,6,0.998,0.3117000000476837,-0.83935546875
through,through,7,3.671,0.4278000001907349,-1.2607421875
the,the,3,0.42,0.2721999998092651,-0.0670166015625
art,art,3,0.414,1.0099000000953675,-0.09136962890625
gallery,gallery,7,2.207,4.158,-0.237060546875
when,when,4,4.346,0.6995999999046326,-0.0751953125
I,I,1,0.512,0.2526000001430512,-0.0009760856628417969
saw,saw,3,0.265,0.20540000009536744,-0.6640625
the,the,3,0.295,0.23640000009536744,-0.055084228515625
most,most,4,0.497,0.34669999980926514,-0.240966796875
beautiful,beautiful,9,1.177,0.43010000014305116,-1.3037109375
painting,painting,8,7.833,0.5078000001907349,-3.3046875
of,of,2,0.297,0.24459999990463258,-1.47265625
a,a,1,0.162,0.2832999999523163,-0.60400390625
tree.,tree,5,0.652,1.3865,-14.3359375
When,When,4,0.397,0.7068999998569488,-0.379638671875
I,I,1,0.516,0.8219000000953675,-0.468017578125
was,was,3,0.384,0.3162999999523163,-0.0770263671875
working,working,7,12.323,0.6553999998569489,-0.2998046875
part,part,4,0.5617777777777777,0,-0.381103515625
-time,time,5,0.7022222222222223,0.21070000004768372,0.0
during,during,6,0.53,0.31959999990463256,-2.7265625
the,the,3,0.363,0.20660000014305116,-5.3359375
"summer,",summer,7,5.971,2.2937999999523164,-6.44921875
the,the,3,0.982,0.595,-4.46484375
holiday,holiday,7,1.44,0.42710000014305116,-13.21875
sale,sale,4,0.529,0.47589999985694886,-9.6796875
was,was,3,0.718,0.7642000000476837,-0.52392578125
the,the,3,0.635,0.2591999998092651,-1.5361328125
main,main,4,0.488,0.2855,-7.5703125
event;,event,6,1.834,1.4802999999523163,-12.9921875
everybody,everybody,9,3.316,3.543300000190735,-12.984375
wanted,wanted,6,4.41,4.152400000095367,-4.0
to,to,2,4.052,4.595200000047684,-2.2109375
get,get,3,4.464,0.36829999995231627,-10.984375
the,the,3,0.431,0.29739999985694887,-2.986328125
best,best,4,0.569,0.24420000004768372,-11.765625
deals,deals,5,0.495,0.4582999999523163,-13.4765625
available.,available,10,3.335,1.262,-18.921875
The,The,3,0.3,0.4775,-0.403564453125
artisans,artisans,8,1.096,0.306,-3.265625
showcased,showcased,9,2.393,0.32159999990463256,-6.8125
their,their,5,1.007,0.6284000000953675,-0.023162841796875
work,work,4,1.132,0.9238999998569488,-2.751953125
and,and,3,0.522,9.899799999952316,-1.732421875
I,I,1,9.691,0.32720000004768374,-0.0307769775390625
saw,saw,3,0.328,0.23760000014305116,-1.8583984375
a,a,1,0.115,0.26639999985694884,-0.1494140625
nice,nice,4,0.547,3.042,-4.125
black,black,5,9.35,0.3537000000476837,-3.8515625
bracelet,bracelet,8,0.983,1.7389000000953674,-5.953125
which,which,5,1.897,0.5611000001430512,-4.17578125
I,I,1,0.416,0.3415999999046326,-0.0513916015625
bought,bought,6,0.777,0.21080000019073486,-0.199462890625
for,for,3,0.296,0.23430000019073485,-0.1116943359375
my,my,2,0.33,0.2860999999046326,-0.037384033203125
girlfriend;,girlfriend,11,3.55,0.8678000001907349,-4.2421875
she,she,3,0.413,0.6836000001430511,-0.2042236328125
was,was,3,0.82,0.1865,-0.73974609375
so,so,2,0.163,0.45820000004768374,-1.01953125
happy.,happy,6,3.072,1.8035,-12.6640625
I,I,1,0,0.3652000000476837,-0.2666015625
was,was,3,1.694,0.5003000001907348,-0.364990234375
waiting,waiting,7,0.851,0.26589999985694884,-0.7275390625
so,so,2,13.146,0.6269000000953675,-1.923828125
long,long,4,0.541,0.3412999999523163,-0.436279296875
for,for,3,0.397,0.228,-0.10028076171875
my,my,2,0.459,0.29990000009536744,-1.6171875
laundry,laundry,7,0.961,0.3155,-9.9609375
on,on,2,16.227,3.289400000095367,-0.14013671875
Saturday;,Saturday,9,2.701,0.9299000000953674,-9.0234375
the,the,3,2.962,0.20110000014305116,-0.70166015625
room,room,4,0.498,1.172,-3.3671875
was,was,3,1.507,0.3335,-0.035491943359375
full,full,4,1.679,0.2904000000953674,-0.01934814453125
of,of,2,0.217,0.4592999999523163,-0.0019512176513671875
people,people,6,0.977,0.2952000000476837,-0.25
waiting.,waiting,8,1.679,1.4229000000953673,-20.359375
Last,Last,4,1.058,0.603,-5.4296875
"Friday,",Friday,7,1.208,0.7025,-3.546875
during,during,6,0.987,0.6671999998092651,-3.4921875
lunch,lunch,5,2.462,2.7229000000953674,-0.267578125
I,I,1,2.52,0.3407000000476837,-0.80419921875
went,went,4,11.727,1.851,-1.6572265625
to,to,2,1.411,0.30859999990463255,-0.0009760856628417969
get,get,3,0.337,0.24789999985694885,-0.97412109375
a,a,1,0.106,0.4757999999523163,-0.061553955078125
burger,burger,6,12.469,6.307599999904633,-1.4794921875
from,from,4,6.674,0.6653999998569489,-2.58203125
a,a,1,0.108,0.3757000000476837,-0.0411376953125
pub,pub,3,4.636,1.4427999999523162,-6.33984375
with,with,4,0.706,0.3795,-0.2880859375
an,an,2,2.431,0.38809999990463256,-0.00681304931640625
open,open,4,1.036,0.5013000001907348,-1.81640625
kitchen;,kitchen,8,3.164,0.8540999999046326,-6.71875
the,the,3,0.918,0.31439999985694883,-0.007781982421875
grill,grill,5,2.006,1.165199999809265,-2.5859375
was,was,3,1.247,0.2205,-0.027923583984375
sizzling,sizzling,8,0.933,0.27969999980926513,-13.640625
and,and,3,0.382,0.2257000000476837,-0.185791015625
the,the,3,0.293,0.2042000000476837,-0.002925872802734375
smell,smell,5,0.961,0.30809999990463255,-0.607421875
of,of,2,1.98,0.9127000000476837,-0.0009760856628417969
fresh,fresh,5,1.103,0.40160000014305114,-6.1484375
patties,patties,7,1.119,0.7507999999523163,-14.0859375
filled,filled,6,0.861,0.248,-0.09759521484375
the,the,3,0.339,2.0392999999523163,0.0
air.,air,4,2.944,1.6035,-7.0078125
I,I,1,0,0.277,-2.5390625
wander,wander,6,0.671,0.43859999990463255,-4.3671875
along,along,5,0.768,1.5679000000953673,-0.325439453125
old,old,3,1.772,0.2062999999523163,-5.08984375
stone,stone,5,0.465,0.7167000000476837,-1.357421875
paths,paths,5,1.019,0.7706000001430512,-0.63134765625
surrounded,surrounded,10,1.259,0.5455999999046326,-0.51806640625
by,by,2,0.621,0.4807000000476837,-0.007781982421875
peaceful,peaceful,8,4.041,0.8568000001907349,-7.765625
gardens.,gardens,8,1.06,1.1374000000953675,-14.0703125
I,I,1,0,0.25489999985694883,-0.185791015625
stand,stand,5,0.53,0.603,-6.96875
among,among,5,0.964,0.18290000009536744,-2.68359375
a,a,1,0.093,0.19779999995231629,-3.591796875
"crowd,",crowd,6,1.132,0.359,-5.47265625
luggage,luggage,7,0.945,0.26370000004768374,-7.2890625
"everywhere,",everywhere,11,15.829,2.2200999999046327,-10.734375
announcements,announcements,13,2.238,0.8636000001430512,-11.53125
"echo,",echo,5,1.307,0.29029999995231626,-10.203125
and,and,3,0.258,0.26430000019073485,-0.0670166015625
people,people,6,1.136,0.2591999998092651,-0.83056640625
chatting,chatting,8,0.971,0.9998999998569489,-6.82421875
excitedly,excitedly,9,2.001,11.296300000190735,-8.8125
made,made,4,11.427,0.26839999985694885,-3.001953125
me,me,2,0.296,0.30640000009536744,-0.017425537109375
anxious.,anxious,8,0.993,1.3597999999523163,-19.078125
I,I,1,0,0.5945999999046325,-1.42578125
went,went,4,0.92,0.20389999985694884,-0.61474609375
to,to,2,0.185,0.4612999999523163,-0.0145416259765625
a,a,1,0.263,0.7132000000476837,-0.1358642578125
nice,nice,4,0.47,0.4437999999523163,-5.45703125
rooftop,rooftop,7,1.461,0.6545999999046326,-2.5546875
restaurant,restaurant,10,2.013,1.4810999999046326,-0.1751708984375
and,and,3,0.381,3.2447000000476836,-1.1015625
I,I,1,3.121,0.3112000000476837,-0.77490234375
enjoyed,enjoyed,7,2.042,0.36329999995231627,-2.41015625
watching,watching,8,1.126,0.29640000009536743,-1.6083984375
the,the,3,0.361,0.27410000014305114,-0.0019512176513671875
city,city,4,1.982,0.3432000000476837,-2.30078125
lights,lights,6,1.127,0.43889999985694883,-1.0400390625
sparkling;,sparkling,10,7.196,1.0544000000953675,-15.15625
the,the,3,0.406,0.8942000000476837,-0.1954345703125
waiters,waiters,7,8.898,1.3575999999046326,-4.8359375
weave,weave,5,1.292,0.722,-3.7734375
through,through,7,6.696,1.4225999999046326,-3.3515625
tables,tables,6,2.505,9.935900000095367,-1.0693359375
and,and,3,9.934,0.25,-0.974609375
the,the,3,0.319,0.3552000000476837,-0.0019512176513671875
atmosphere,atmosphere,10,7.084,4.191299999952316,-4.44921875
hums,hums,4,4.453,0.5337000000476837,-5.2734375
with,with,4,0.698,0.19809999990463256,-0.002925872802734375
energy.,energy,7,0.802,1.3575,-13.2421875
I,I,1,0,0.29329999995231626,-1.966796875
see,see,3,0.456,0.536,-3.123046875
so,so,2,0.479,0.5659000000953675,-0.4697265625
many,many,4,1.699,0.27919999980926513,-0.007781982421875
cars,cars,4,0.575,0.31759999990463256,-0.19140625
pull,pull,4,0.71,0.9577000000476837,-7.32421875
in,in,2,0.243,0.24930000019073487,-0.0212554931640625
and,and,3,0.244,0.36779999995231627,-0.0596923828125
out,out,3,1.168,1.2723999998569488,-2.12890625
at,at,2,0.643,0.7479000000953674,-4.2578125
the,the,3,0.308,0.23959999990463257,-0.32421875
local,local,5,0.503,0.3698999998569489,-1.8935546875
car,car,3,0.354,0.3372000000476837,-0.00681304931640625
wash;,wash,5,6.709,2.189700000047684,-0.271240234375
workers,workers,7,3.424,0.5440999999046325,-13.2734375
scrub,scrub,5,1.253,10.498299999952316,-15.6171875
exhausted,exhausted,9,3.214,0.4005,-14.5234375
the,the,3,0.44,1.287,-4.62109375
cars,cars,4,1.692,0.35329999995231626,-0.93505859375
while,while,5,0.709,0.27919999980926513,-0.75634765625
the,the,3,0.322,0.3395,-0.306396484375
owners,owners,6,0.856,0.5247000000476837,-3.732421875
were,were,4,0.753,1.4416000001430511,-5.43359375
waiting.,waiting,8,8.601,1.6765999999046326,-17.625
I,I,1,0,0.3831999998092651,-2.484375
move,move,4,0.5,0.3602000000476837,-8.0234375
with,with,4,0.632,0.23819999980926515,-3.69921875
the,the,3,0.273,0.22579999995231628,-0.52685546875
"beat,",beat,5,0.583,0.6002999999523163,-5.4140625
the,the,3,0.572,0.42609999990463254,-0.09674072265625
room,room,4,0.634,0.39330000019073486,-0.6826171875
filled,filled,6,0.799,0.24959999990463258,-1.0634765625
with,with,4,0.397,0.22520000004768373,-0.0019512176513671875
energy,energy,6,0.888,2.189,-4.046875
and,and,3,0.353,0.7597999999523162,-3.44921875
music,music,5,1.385,0.4347999999523163,-0.1256103515625
was,was,3,0.57,0.423,-0.9384765625
blasting;,blasting,9,1.968,0.3792999999523163,-11.0
everyone,everyone,8,1.263,1.3958999998569488,-0.869140625
dances,dances,6,2.094,0.34739999985694886,-9.4921875
and,and,3,0.348,0.2375,-1.3251953125
the,the,3,0.337,0.2347999999523163,-0.29541015625
instructor,instructor,10,2.437,0.5821000001430512,-4.75
was,was,3,0.477,0.26810000014305113,-0.68701171875
leading,leading,7,0.746,0.6642000000476838,-2.935546875
us,us,2,2.797,0.5305,-1.8408203125
with,with,4,2.234,0.3505,-0.040191650390625
enthusiasm.,enthusiasm,11,2.482,1.2437999999523164,-19.078125
I,I,1,0,0.32710000014305113,-1.3896484375
watch,watch,5,6.736,1.209,-0.0307769775390625
as,as,2,0.724,0.20840000009536744,-0.0097198486328125
fabrics,fabrics,7,0.868,0.44490000009536745,-2.5390625
are,are,3,0.469,0.24039999985694885,-0.0058441162109375
"measured,",measured,9,1.685,0.33439999985694885,-9.375
dresses,dresses,7,1.035,0.2335,-3.34765625
are,are,3,0.289,0.2292000000476837,-0.0411376953125
"pinned,",pinned,7,1.39,0.26520000004768374,-7.6953125
and,and,3,0.307,0.2927000000476837,-0.0797119140625
the,the,3,0.311,0.2115,-0.00681304931640625
shop,shop,4,1.018,0.32709999990463257,-1.3037109375
buzzes,buzzes,6,0.883,0.22579999995231628,-10.6953125
with,with,4,0.51,0.4932000000476837,-0.93505859375
final,final,5,0.401,0.20610000014305116,-2.8515625
touches,touches,7,1.537,0.5176000001430512,-3.908203125
for,for,3,1.704,0.21670000004768372,-2.59765625
the,the,3,0.331,0.20209999990463257,-0.634765625
evening,evening,7,0.841,2.731600000143051,-0.368408203125
gowns.,gowns,6,1.61,1.3195999999046326,-24.703125
The,The,3,0.361,0.22609999990463256,-0.0019512176513671875
sun,sun,3,0.364,0.21940000009536742,-2.119140625
is,is,2,0.214,10.906200000047683,-0.00875091552734375
shinnin,shining,7,9.724166666666669,0,-1.455078125
gwith,with,5,6.945833333333335,0.19229999995231628,-1.900390625
beautiful,beautiful,9,3.188,0.15490000009536742,-8.453125
colors,colors,6,0.587,0.15319999980926513,-3.28515625
of,of,2,0.198,0.3475999999046326,-5.046875
red,red,3,1.104,0.293,-5.921875
and,and,3,0.335,0.7617000000476837,-7.1875
yellow,yellow,6,1.54,0.18469999980926513,-6.171875
while,while,5,1.208,4.195100000143051,-7.1015625
everyone,everyone,8,5.739,0.3424000000953674,-13.515625
